target_smiles	sampled_smiles_1	sampled_smiles_2	sampled_smiles_3	sampled_smiles_4	sampled_smiles_5	sampled_smiles_6	sampled_smiles_7	sampled_smiles_8	sampled_smiles_9	sampled_smiles_10	loglikelihood_1	loglikelihood_2	loglikelihood_3	loglikelihood_4	loglikelihood_5	loglikelihood_6	loglikelihood_7	loglikelihood_8	loglikelihood_9	loglikelihood_10
O=C(O)c1ccc2nc(-c3ccc(F)cc3)c(N3CCCc4ccc(F)cc43)nc2c1	COC(=O)c1ccc2nc(-c3ccc(F)cc3)c(Cl)nc2c1.Fc1ccc2c(c1)NCCC2	c1(-c2ccc(F)cc2)c(Cl)nc2cc(C(=O)OC)ccc2n1.c12c(ccc(F)c1)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2cc(C(=O)OC)ccc2n1.c1c(F)ccc2c1NCCC2	c1(-c2ccc(F)cc2)c(Cl)nc2cc(C(=O)OC)ccc2n1.c1c2c(ccc1F)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2cc(C(=O)OC)ccc2n1.c1c2c(cc(F)c1)NCCC2	c1(-c2ccc(F)cc2)c(Cl)nc2cc(C(=O)OC)ccc2n1.c1c(F)cc2c(c1)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2c(ccc(C(OC)=O)c2)n1.c12c(ccc(F)c1)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2c(ccc(C(=O)OC)c2)n1.c12c(ccc(F)c1)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2c(ccc(C(OC)=O)c2)n1.c1c2c(ccc1F)CCCN2	c1(-c2ccc(F)cc2)c(Cl)nc2c(ccc(C(=O)OC)c2)n1.c1c2c(ccc1F)CCCN2	-0.6965718	-9.097447	-9.105058	-9.127578	-9.160264	-9.197446	-9.536227	-9.544428	-9.586938	-9.590879
CC(C)(C)OC(=O)N1CCC(Oc2ccc([N+](=O)[O-])c(F)c2)CC1	CC(C)(C)OC(=O)N1CCC(O)CC1O.O=[N+]([O-])c1ccc(O)cc1F	CC(C)(C)OC(=O)N1CCC(O)CC1Cl.O=[N+]([O-])c1ccc(O)cc1F	CC(C)(C)OC(=O)N1CCC(O)CC1O[Si](C)(C)C(C)(C)C.O=[N+]([O-])c1ccc(O)cc1F	CC(C)(C)OC(=O)N1CCC(O)CC1O[N+](=O)[O-].O=[N+]([O-])c1ccc(O)cc1F	CC(C)(C)OC(=O)N1CCC(O)CC1O[N+](=O)c1ccc(O)cc1F	CC(C)(C)OC(=O)N1CCC(O)CC1O[N+](=O)c1ccc(O)cc1F.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	C1C(O)CCN(C(OC(C)(C)C)=O)C1O.c1(O)cc(F)c([N+]([O-])=O)cc1	C1C(O)CCN(C(OC(C)(C)C)=O)C1O.c1(O)ccc([N+]([O-])=O)c(F)c1	C1C(O)CCN(C(OC(C)(C)C)=O)C1O.c1(O)cc(F)c([N+](=O)[O-])cc1	CC(C)(C)OC(=O)N1CCC(O)CC1O[N+](=O)c1ccc(O)cc1F.OC1CCN(C(=O)OC(C)(C)C)C(O)C1	-0.7889254	-3.3398561	-4.66807	-6.322334	-6.987047	-8.311389	-8.770549	-8.833858	-8.84402	-9.563081
O=C1S/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1[C@@H]1CCN(CCO)C[C@H]1F	CC(C)(C)OC(=O)N1CC[C@@H](N2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)[C@H](F)C1	O=C1S/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1[C@@H]1CCN(C(=O)OC(C)(C)C)C[C@H]1F	CC(C)(C)OC(=O)N1CC[C@@H](N2C(=O)S/C(=C\c3ccc4c(cnn4Cc4ccc(Cl)cc4C(F)(F)F)c3)C2=O)[C@H](F)C1.OCCBr	O=C1S/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1[C@@H]1CCN(C(OC(C)(C)C)=O)C[C@H]1F	O=C1S/C(=C\c2ccc3c(cnn3Cc3ccc(Cl)cc3C(F)(F)F)c2)C(=O)N1[C@@H]1CCN(C(=O)OC(C)(C)C)C[C@H]1F.OCCBr	O=C1N([C@H]2[C@H](F)CN(C(=O)OC(C)(C)C)CC2)C(=O)/C(=C/c2cc3cnn(Cc4c(C(F)(F)F)cc(Cl)cc4)c3cc2)S1	O=C1N([C@H]2[C@H](F)CN(C(=O)OC(C)(C)C)CC2)C(=O)/C(=C/c2cc3cnn(Cc4ccc(Cl)cc4C(F)(F)F)c3cc2)S1	O=C1N([C@@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2F)C(=O)/C(=C/c2cc3cnn(Cc4c(C(F)(F)F)cc(Cl)cc4)c3cc2)S1	O=C1N([C@H]2[C@H](F)CN(C(=O)OC(C)(C)C)CC2)C(=O)/C(=C/c2ccc3n(Cc4ccc(Cl)cc4C(F)(F)F)ncc3c2)S1	O=C1N([C@@H]2CCN(C(=O)OC(C)(C)C)C[C@H]2F)C(=O)/C(=C/c2cc3cnn(Cc4ccc(Cl)cc4C(F)(F)F)c3cc2)S1	-1.1739792	-3.6225107	-5.2751126	-6.522278	-6.6535625	-7.0048327	-7.0265937	-7.0353494	-7.0466576	-7.150153
COCC(=O)N1CC[C@@H](NC(=O)c2c(C)[nH]c3c(-c4c(OCC5CC5)ccc5c4OCO5)ncnc23)C1	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CCOC)[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c1ncnc2-c1c(OCC2CC2)ccc2c1OCO2	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc21	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c(-c3c4c(ccc3OCC3CC3)OCO4)ncnc12	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)COC)[nH]c2c(-c3c(OCC4CC4)ccc4c3OCO4)ncnc12	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c1ncnc2-c1c2c(ccc1OCC1CC1)OCO2	COCC(=O)Cl.O=C(N[C@@H]1CCN(C(=O)OC(C)(C)C)C1)c1c(CC(Cl)=O)[nH]c2c(-c3c4c(ccc3OCC3CC3)OCO4)ncnc21	c1(-c2c(OCC3CC3)ccc3c2OCO3)ncnc2c(C(=O)N[C@H]3CN(C(=O)OC(C)(C)C)CC3)c(CC(COC)=O)[nH]c12	c1(-c2c(OCC3CC3)ccc3c2OCO3)ncnc2c(C(=O)N[C@H]3CN(C(OC(C)(C)C)=O)CC3)c(CC(COC)=O)[nH]c12	-0.9300247	-2.8677652	-4.5830464	-5.6285715	-6.0628033	-6.4346457	-7.1347165	-7.9124117	-8.836471	-8.874241
COC(=O)c1ccnc(OC)c1	COC(=O)c1ccnc(Cl)c1C.O=C(OO)c1cccc(Cl)c1	COC(=O)c1ccnc(Cl)c1C.O=C([O-])O	c1(C(=O)OC)ccnc(Cl)c1C.[O-]C(=O)O	c1(C(=O)OC)ccnc(Cl)c1C.O=C(OO)c1cccc(Cl)c1	c1(C(=O)OC)ccnc(Cl)c1C.O=C(OO)c1cc(Cl)ccc1	c1(C(OC)=O)ccnc(Cl)c1C.O=C(OO)c1cccc(Cl)c1	c1(C(OC)=O)ccnc(Cl)c1C.O=C(OO)c1cc(Cl)ccc1	c1c(C(=O)OC)c(C#C)c(Cl)nc1.O=C(OO)c1cc(Cl)ccc1	c1c(C(=O)OC)c(C#C)c(Cl)nc1.O=C(OO)c1cccc(Cl)c1	c1(C(=O)OC)ccnc(Cl)c1C.C(=O)(OO)c1cccc(Cl)c1	-0.80580044	-2.4007075	-5.6987495	-6.190992	-6.2478414	-6.3010893	-6.3570232	-6.4925933	-6.4940257	-6.971365
Cc1c(C)n(-c2cccnc2)c2ccc(Br)cc12	CC(=O)CC(F)c1cccnc1.NNc1ccc(Br)cc1	Cc1[nH]c2ccc(Br)cc2c1C(=O)C(F)c1cccnc1	Cc1[nH]c2ccc(Br)cc2c1C(=O)CC(F)c1cccnc1	Cc1[nH]c2ccc(Br)cc2c1C(F)Br.OB(O)c1cccnc1	Cc1[nH]c2ccc(Br)cc2c1C(=O)CC.Fc1cccnc1	Cc1[nH]c2ccc(Br)cc2c1C(=O)CC.NNc1cccnc1	Cc1[nH]c2ccc(Br)cc2c1C(F)Br.c1ncccc1NN	Cc1[nH]c2ccc(Br)cc2c1C(F)Br.c1ccncc1NN	Cc1[nH]c2ccc(Br)cc2c1C(F)Br.c1ccc(B(O)O)cn1	c1cc(Br)cc2c(C(=O)C)c(C)[nH]c12.c1ccc(NN)cn1	-1.3156488	-1.8233243	-4.4745035	-5.244703	-5.418801	-5.698792	-6.73377	-7.1410656	-7.291793	-8.611742
CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CC(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(O)c3cccc(F)c3)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(C)C)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(OS(C)(=O)=O)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(O)c3cc(C4CCN(CC(C)C)CC4)ccc3N)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCCOc3cc(C4CCN(CC(C)C)CC4)ccc3N)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCCCO)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc(NC(=O)OC(C)(C)C)c(OCC(C)C)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(c3cccc(F)c3N)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCC(O)c3ccccc3)c2)CC1	CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CC(C)CN1CCC(c2ccc([N+](=O)[O-])c(OCCCOS(C)(=O)=O)c2)CC1	-1.4070743	-1.9449573	-3.0446537	-3.7398608	-4.789221	-5.4631424	-6.1506276	-6.1547475	-6.336441	-6.4256067
O=C(OCCCS(=O)(=O)[O-])C12CC3CC(CC(C3)C1)C2	O=C(Cl)C12CC3CC(CC(C3)C1)C2O=S(=O)([O-])CCCOC1CCCCO1	O=C(Cl)C12CC3CC(CC(C3)C1)C2O=S(=O)([O-])CCCOCc1ccccc1	O=C(Cl)C12CC3CC(CC(C3)C1)C2OS(=O)(=O)CCCOC1CCCCO1	O=C(Cl)C12CC3CC(C1)C(OS(=O)(=O)CCCOC1CCCCO1)C(C3)C2	O=C(Cl)C12CC3CC(CC(C3)C1)C2O.O=S(=O)([O-])CCCO	O=C(Cl)C12CC3CC(C1)C(OS(=O)(=O)CCCOCc1ccccc1)C(C3)C2	O=C(Cl)C12CC3CC(C1)CC(C3)C2O=S(=O)([O-])CCCOC1CCCCO1	O=C(Cl)C12CC3CC(C1)CC(C3)C2O=S(=O)([O-])CCCOCc1ccccc1	O=C(Cl)C12CC3CC(C1)CC(C3)C2OS(=O)(=O)CCCOC1CCCCO1	O=C(Cl)C12CC3CC(C1)CC(C2)C3OS(=O)(=O)CCCOC1CCCCO1	-1.7283223	-2.430109	-2.4602587	-3.3674114	-4.06515	-4.194606	-4.2020426	-4.3777914	-4.741633	-5.215507
O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NO	C1CCNC1.O=Cc1ccc(-c2cn(Cc3ccc(C=CC(=O)NOC4CCCCO4)cc3)nn2)cc1	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.O=Cc1ccc(B(O)O)cc1	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.ON	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.O=Cc1ccc(C=O)cc1	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.[N-]=[N+]=C	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.O=S(=O)([O-])C	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.O1CCCCC1ON	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.O=Cc1ccc(CN2CCCC2)cc1	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.[N-]=[N+]=NCCCC	O=C(C=Cc1ccc(Cn2cc(-c3ccc(CN4CCCC4)cc3)nn2)cc1)NOC1CCCCO1.[N-]=[N+]=NCC	-2.4326506	-2.9059432	-3.5816286	-3.6301703	-3.893031	-4.060677	-4.063469	-4.08338	-4.1391773	-4.3421865
Cc1c(-c2csc(C=O)c2)sc2c(N3CCOCC3)nc(Cl)nc12	Cc1c(I)sc2c(N3CCOCC3)nc(Cl)nc12.O=Cc1cc(B(O)O)cs1	Cc1c(I)sc2c(N3CCOCC3)nc(Cl)nc12.OB(O)c1csc(C=O)c1	c1(Cl)nc(N2CCOCC2)c2sc(I)c(C)c2n1.c1(B(O)O)csc(C=O)c1	c1(N2CCOCC2)nc(Cl)nc2c(C)c(I)sc12.c1(B(O)O)csc(C=O)c1	c1(Cl)nc(N2CCOCC2)c2sc(I)c(C)c2n1.c1(B(O)O)cc(C=O)sc1	n1c(Cl)nc(N2CCOCC2)c2sc(I)c(C)c12.c1(B(O)O)csc(C=O)c1	c1(N2CCOCC2)nc(Cl)nc2c(C)c(I)sc12.c1(B(O)O)cc(C=O)sc1	n1c(Cl)nc(N2CCOCC2)c2sc(I)c(C)c12.c1(B(O)O)cc(C=O)sc1	c1(Cl)nc(N2CCOCC2)c2sc(I)c(C)c2n1.c1c(B(O)O)csc1C=O	c1(Cl)nc(N2CCOCC2)c2sc(I)c(C)c2n1.c1c(B(O)O)cc(C=O)s1	-0.648033	-6.289523	-7.7987347	-7.834531	-7.843062	-7.8689814	-7.8743806	-7.913788	-7.99737	-8.041339
CCCCc1nc(C)n(-c2ccc3c(c2)C(O[Si](C)(C)C(C)(C)C)CC3)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B3OC(C)(C)C(C)(C)O3)cc21.Cc1nc(CCCCC2c3cc(B(O)O)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B(O)O)cc21.Cc1nc(CCCCC2c3cc(B(O)O)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B3OC(C)(C)C(C)(C)O3)cc21.Cc1nc(CCCCc2nc(C)[nH]c(=O)c2Cc2ccc(-c3ccccc3C#N)cc2)c(CBr)c(=O)[nH]1	Cc1nc(CCCCC2c3cc(B(O)O)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B3OCC(C)(C)CO3)cc21.Cc1nc(CCCCC2c3cc(B(O)O)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B(O)O)cc21.Cc1nc(CCCCC2c3cc(B4OC(C)(C)C(C)(C)O4)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B3OC(C)(C)C(C)(C)O3)cc21.Cc1nc(CCCCC2CCc3ccc(B(O)O)cc32)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	CC(C)(C)[Si](C)(C)OC1CCc2ccc(B3OC(C)(C)C(C)(C)O3)cc21.Cc1nc(CCCCC2CCc3ccc(B4OC(C)(C)C(C)(C)O4)cc32)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	Cc1nc(CCCCC2c3c(ccc(B(O)O)c3)CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1	Cc1nc(CCCCC2c3cc(B(O)O)ccc3CCC2O[Si](C)(C)C(C)(C)C)c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)[nH]1.C1(C)(C)C(C)(C)OB(c2ccc3c(c2)C(O[Si](C)(C)C(C)(C)C)CC3)O1	-1.7912663	-2.024387	-3.2132533	-3.847177	-4.634546	-5.1701684	-5.5920043	-5.759059	-5.9119234	-9.305938
O=C(N[C@@H]1CCCc2cc(CO)c([N+](=O)[O-])cc21)C(F)(F)F	CC(=O)[O-].O=C(N[C@@H]1CCCc2cc(CBr)c([N+](=O)[O-])cc21)C(F)(F)F	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(=O)C(F)(F)F)CCC2.O=C([O-])C	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(C(F)(F)F)=O)CCC2.O=C([O-])C	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(=O)C(F)(F)F)CCC2.[O-]C(=O)C	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(=O)C(F)(F)F)CCC2.[O-]C(C)=O	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(=O)C(F)(F)F)CCC2.O=C(C)[O-]	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(=O)C(F)(F)F)CCC2.CC([O-])=O	BrCc1cc2c(cc1[N+]([O-])=O)[C@H](NC(=O)C(F)(F)F)CCC2.O=C([O-])C	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(C(F)(F)F)=O)CCC2.O=C(C)[O-]	[O-][N+](=O)c1c(CBr)cc2c(c1)[C@H](NC(C(F)(F)F)=O)CCC2.[O-]C(=O)C	-0.6651522	-7.4301186	-7.4983354	-7.5203285	-7.529081	-7.535987	-7.540576	-7.554818	-7.5569744	-7.5765295
CC(C)(C)OC(=O)N1CCC(O)(c2ccc(Cl)cc2)CC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC(C)(C)OC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CCOC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC(OC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1)(C)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CCOC1(c2ccc(Cl)cc2)CCN(C(=O)OCc2ccccc2)CC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC1(OC2(c3ccc(Cl)cc3)CCN(Cc3ccccc3)CC2)CCNCC1	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC(OC1(c2ccc(Cl)cc2)CCN(C(=O)OCc2ccccc2)CC1)(C)C	CC(C)(CC(OC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1)=O)OC(OC(C)(C)C)=O	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC(OC1(c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1)C(C)(C)OC(=O)OC(C)(C)C	CC(C)(C)OC(=O)OC(=O)OC(C)(C)CC1(c2ccc(Cl)cc2)CCN(C(=O)OCc2ccccc2)CC1	-1.6222925	-1.9961666	-2.8296733	-2.8804615	-4.384702	-4.765331	-5.4525847	-5.5479217	-5.6034546	-5.787263
CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)c4cc(-c5nnn[nH]5)ccc4OC)C3)CC2)nc2ccccc21	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COS(C)(=O)=O)c1ccccc1	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COS(C)(=O)=O)n1c(N)nnc1	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COc1ccc(-c2nnn[nH]2)cc1C(=O)O)OCC	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COS(C)(=O)=O)n1c(N)nnc1C	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](CO)c1ccccc1	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@H](COS(C)(=O)=O)c1ccccc1	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](CO)n1c(N)nnc1	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COc1ccc(-c2nnn[nH]2)cc1C(=O)O)n1CCOCC	CCOCCn1c(N2CCCN(CCC3(c4ccccc4)CCN(C(=O)OC(C)(C)C)C3)CC2)nc2ccccc21.O=C(O)c1cc(-c2nnn[nH]2)ccc1OC[C@@H](COc1ccc(-c2nnn[nH]2)cc1C(=O)O)N1CCCCC1	-1.8339994	-2.3071048	-2.546567	-3.463763	-3.9029844	-3.9918687	-4.4650073	-4.492691	-4.594334	-5.5864444
N#Cc1c(Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])sc2ccccc12	CC(C)(C)OC(=O)Nc1sc2ccccc2c1C#N.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F	N#Cc1c(NC(C)=O)sc2ccccc12.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F	N#Cc1c(NC(=O)C)sc2ccccc21.c1(C(F)(F)F)ccc(F)c([N+](=O)[O-])c1	N#Cc1c(NC(=O)C)sc2ccccc21.c1(C(F)(F)F)ccc(F)c([N+]([O-])=O)c1	N#Cc1c(NC(=O)C)sc2ccccc21.c1(C(F)(F)F)cc([N+]([O-])=O)c(F)cc1	N#Cc1c(NC(=O)C)sc2ccccc21.c1c(C(F)(F)F)cc([N+]([O-])=O)c(F)c1	N#Cc1c(NC(=O)C)sc2ccccc21.c1c(C(F)(F)F)ccc(F)c1[N+]([O-])=O	N#Cc1c(NC(=O)C)sc2ccccc21.c1c(C(F)(F)F)cc([N+](=O)[O-])c(F)c1	N#Cc1c(NC(=O)C)sc2ccccc21.c1c(C(F)(F)F)ccc(F)c1[N+](=O)[O-]	N#Cc1c(NC(=O)C)sc2ccccc12.c1c(C(F)(F)F)cc([N+]([O-])=O)c(F)c1	-1.8450471	-2.4887464	-7.315476	-7.31754	-7.3255696	-7.3391523	-7.3485265	-7.365328	-7.3787336	-7.3904757
CCN(CC)C(=O)c1ccccc1Cl	CCN.Clc1ccccc1C(Cl)=O	CCN.Clc1ccccc1C(=O)Cl	CCN.Clc1c(C(Cl)=O)cccc1	CCN.ClC(c1ccccc1Cl)=O	CCN.ClC(c1c(Cl)cccc1)=O	CCN.Clc1c(C(=O)Cl)cccc1	CCN.O(CCBr)=C(Cl)c1c(Cl)cccc1	CCN.O(CCBr)=C(Cl)c1ccccc1Cl	CCN.ClC(=O)CO=C(Cl)c1ccccc1Cl	CCN.ClC(=O)CO=C(Cl)c1c(Cl)cccc1	-1.8425971	-2.915855	-3.3238444	-3.7549386	-3.8065217	-4.0590515	-4.08075	-4.0828815	-4.420136	-4.4235406
